date,temperature,humidity,pressure,wind_speed,rain_chance
2024-07-15 09:42:41.459487,26.046423555394792,80.72093985437577,1015.27421935323,5.84680250122292,76.54841017495322
2024-07-16 09:42:41.459487,23.764782987621793,40.26658459896693,1007.2586600099472,3.9810477035994385,61.59807099612902
2024-07-17 09:42:41.459487,17.237873645254943,72.47916997706275,992.0217548418046,1.6091654523149495,43.7107484277015
2024-07-18 09:42:41.459487,14.774911246341658,88.2275349078364,990.0536764996662,9.17531478590691,58.21140071505128
2024-07-19 09:42:41.459487,24.363382858917348,87.2103683205224,995.7573032955921,1.5366830589189928,70.17914620420143
2024-07-20 09:42:41.459487,22.52991813712987,36.78761043895389,1006.5697901331683,3.1712123829616994,58.31175713653496
2024-07-21 09:42:41.459487,10.83656583863936,68.3348165179658,1015.0538085611906,7.273156620119764,92.197341880457
2024-07-22 09:42:41.459487,15.062377922664638,48.730549377077246,998.8011657036826,3.867655665676046,7.690128374002936
2024-07-23 09:42:41.459487,23.886682817584486,79.67732061940981,1014.4322525605727,9.326394623109916,58.60580641402328
2024-07-24 09:42:41.459487,23.25044018513569,88.58201169298201,1004.0023492554969,5.374735392268189,48.57330554998147
2024-07-25 09:42:41.459487,14.622700893091846,63.86828476734291,1017.6983941478198,4.95787929488548,58.82364112498117
2024-07-26 09:42:41.459487,14.6049388550217,47.27130306872991,1013.0238975236219,7.796425861524472,37.054643931109034
2024-07-27 09:42:41.459487,29.550659609640217,32.430268082582074,1013.0376615643461,4.911910184841417,54.15292538477692
2024-07-28 09:42:41.459487,12.30452973915897,60.564306017050654,1003.8859085336974,6.239476028148578,85.64321373593663
2024-07-29 09:42:41.459487,15.773184254754407,37.630136225094624,1005.0147023297401,5.877182156171958,37.81462465048428
2024-07-30 09:42:41.459487,24.55723309615211,33.76072505833635,997.8616701359991,9.30278386220106,98.70631923957893
2024-07-31 09:42:41.459487,13.995529306909605,78.26321566262223,993.3609435360102,5.800037637911629,93.91818407857399
2024-08-01 09:42:41.459487,19.501532294332645,80.87250154935893,1012.7354383281327,7.921264509106565,27.210185979954748
2024-08-02 09:42:41.459487,22.500055622395113,81.19370554557574,998.2121159321564,5.2832780020787595,45.23333274103412
2024-08-03 09:42:41.459487,17.54429068974241,69.61430591137466,1010.7694398592259,3.824847939574106,77.83095299450103
2024-08-04 09:42:41.459487,15.156213526178146,31.29580334659401,998.3000233342899,9.056459921811502,40.909306540839786
2024-08-05 09:42:41.459487,15.96162389739517,46.363429817527326,1004.9160745255422,9.86843627666392,31.992918812438976
2024-08-06 09:42:41.459487,15.58634781611528,40.747868005744856,992.1295186122564,4.7466820261224845,39.01471815934905
2024-08-07 09:42:41.459487,20.864802223329633,39.132141800690064,996.3422923294723,3.998405888455183,61.93599817030162
2024-08-08 09:42:41.459487,18.383626773142666,86.03965060688678,1000.2910931990035,8.83450790640004,76.90341829323306
2024-08-09 09:42:41.459487,27.42005878916483,54.66754868724987,1012.1606386730385,7.888538862757441,42.55592085094628
2024-08-10 09:42:41.459487,13.128575424988998,63.11359694102402,1003.8397098691838,2.2853121229621283,44.16793004501945
2024-08-11 09:42:41.459487,10.966373993054408,39.06231684380824,999.5991552998519,4.273640856878919,4.303634587510463
2024-08-12 09:42:41.459487,10.78846057481163,72.65223075359675,996.5670974604567,3.6806617201782776,43.80249762380145
2024-08-13 09:42:41.459487,25.362753574597548,33.4558792758062,1013.0576881423455,7.573480211216054,97.18028225834036
2024-08-14 09:42:41.459487,15.161823814481307,56.269133885198364,1005.4817216576374,7.519313057379926,36.71976639807713
2024-08-15 09:42:41.459487,20.675914952263476,73.12329982104502,1017.6364290358329,4.4520702274613075,23.42196878148741
2024-08-16 09:42:41.459487,23.032481847454008,41.4254338842629,999.7914838134287,5.898305325983813,16.871303451828023
2024-08-17 09:42:41.459487,19.389216177852425,32.94819594420335,1012.9243491278352,4.657721994146037,61.16698442078058
2024-08-18 09:42:41.459487,17.60731572787536,43.03531292229435,1001.8258256434533,8.78251514749585,33.8091984420471
2024-08-19 09:42:41.459487,12.813731887118163,64.05930652120668,1006.2278077773345,8.951152459111633,81.57982576517374
2024-08-20 09:42:41.459487,26.450955917030807,83.02429472466079,1007.9675590931344,7.755957220808051,90.60052522282407
2024-08-21 09:42:41.459487,12.170455882418558,73.8700111185766,1008.3315872902883,5.860611827109501,14.601237381326637
2024-08-22 09:42:41.459487,20.98840157856739,31.718401074515317,993.4779135106065,2.573958312906139,60.44153857295388
2024-08-23 09:42:41.459487,27.5837835217529,55.78141700845144,994.4942852752214,7.715090362289248,66.88574779782341
2024-08-24 09:42:41.459487,15.011616619640202,85.63347963711648,1001.6051986903356,4.811354849220593,90.6414762953497
2024-08-25 09:42:41.459487,22.927537297046577,42.27665483922846,999.6881754972661,7.613138787435746,16.559645407283774
2024-08-26 09:42:41.459487,17.89093302226759,48.46900589950657,1017.223894370325,5.534006216347974,97.8360199456809
2024-08-27 09:42:41.459487,22.105629525210432,32.94691793218195,1001.2238169300803,1.4896819257480176,56.80832563933744
2024-08-28 09:42:41.459487,14.329085909380623,73.07844590618922,1016.8662616761519,2.219289705418448,20.803227924510825
2024-08-29 09:42:41.459487,10.964902625971893,46.95608637333271,1018.8014808371182,1.8696285278203884,8.510835186669786
2024-08-30 09:42:41.459487,17.582979734742572,77.0734465829694,997.6236824871712,8.056071320060049,42.0008406636002
2024-08-31 09:42:41.459487,15.002626359892545,37.567560854823185,997.7053277735965,3.8615326120528115,12.281339676845548
2024-09-01 09:42:41.459487,20.303420606907725,79.3325802951698,1014.4779307610511,9.711038562482072,39.10836389390414
2024-09-02 09:42:41.459487,11.92355308686535,86.63438076606835,1016.2845519752012,4.76528454268294,74.66383274043858
2024-09-03 09:42:41.459487,14.53949310553921,52.06856671085346,1011.5127208226982,2.701322765449894,19.450819173081403
2024-09-04 09:42:41.459487,21.657821882801358,36.76612487836778,1013.3640113596675,1.3966910076747385,31.94604898125175
2024-09-05 09:42:41.459487,16.378622518129298,45.040607386886066,1015.121323823351,7.564040315369518,77.19974771065753
2024-09-06 09:42:41.459487,23.425222895003753,42.410169967665574,999.8128588481369,8.542430141652092,66.95266543965242
2024-09-07 09:42:41.459487,18.404595861931767,34.430140784512176,1006.6636361177489,8.979004592758342,42.87454147645505
2024-09-08 09:42:41.459487,27.355269719048948,50.86699888131477,1000.348574697142,1.0396624168533024,46.319150446853804
2024-09-09 09:42:41.459487,10.690742471386,52.11590366403491,994.4147877936571,8.34419691139162,42.486934114892186
2024-09-10 09:42:41.459487,27.022346371918374,70.87140441896005,1016.6950907720679,5.694533498425562,52.84666941234346
2024-09-11 09:42:41.459487,25.02449380244095,35.20714376319911,1008.0898063028769,9.813881128530447,13.648525176460758
2024-09-12 09:42:41.459487,10.17158383841055,71.09625222227814,995.4099553637158,3.143718641697094,62.07550440573271
2024-09-13 09:42:41.459487,23.091202369466124,81.53097594527325,1003.3824631964522,3.2374216536796245,7.344536984303884
2024-09-14 09:42:41.459487,28.43141621683432,83.6229094220379,992.1325437954164,1.2428269199266877,67.67355861703709
2024-09-15 09:42:41.459487,21.350995612387543,61.145275106078756,990.4211793686866,3.013491903947852,75.46375335806276
2024-09-16 09:42:41.459487,13.045588566267455,64.97419125235231,1013.3453578969487,2.829843794909002,42.413975348161244
2024-09-17 09:42:41.459487,15.852801042686025,67.64433275544789,997.5502694600065,1.5548449684359564,83.12414881204154
2024-09-18 09:42:41.459487,20.82241991835687,46.178180537375255,1004.1941698975016,3.084627964701781,19.586461261539977
2024-09-19 09:42:41.459487,20.75973845485018,84.05594540492118,1002.0973065152906,1.686678741926311,57.04708127801668
2024-09-20 09:42:41.459487,13.909023797083593,39.06764841228883,990.2870936247001,9.442120197203359,56.81513070400071
2024-09-21 09:42:41.459487,15.833241113121233,54.65975066952467,1009.265249723886,1.44464283669625,35.425442639088175
2024-09-22 09:42:41.459487,29.44931302982115,33.93633816974557,990.6854363676323,7.76977747370423,12.72276737389043
2024-09-23 09:42:41.459487,24.363912687501745,51.18808781591339,993.9090647911452,3.9451623347446656,54.94432964994098
2024-09-24 09:42:41.459487,15.708701898908767,57.228846313626775,990.1485550850248,1.6562922496027999,20.640035013750968
